,Material,Dry_or_cond,Manufacturer,Polymer,Fiber_percentage,Fiber_type,Charpy_notched_+23C,Charpy_notched_-30C,Charpy_+23C,Tensile_modulus,Molding_shrinkage_normal,Molding_shrinkage_parallel,Coeff_linear_therm_expansion_normal,Coeff_linear_therm_expansion_parallel,Melting_temp,Temp_deflection_0.45MPa,Temp_deflection_1.80MPa,Vicat_softening_temp,Density,Humidity_absorption,Temperature,G_prima,G_2prima,MPa,CM_1.0,CM_10.0,CM_100.0,CM_1000.0,CM_10000.0,CM_100000.0
5512,Ultramid® B3WG8 bk564,cond,BASF,PA6,0.4,GF,85.0,20.0,5.5,7700.0,0.8,0.3,,,220.0,220.0,210.0,,1460.0,1.8,23.0,1520.7260149130077,108.02903624689311,60.0,4967.09,4686.22,4401.18,4114.55,3828.95,
5513,Ultramid® B3WG8 bk564,cond,BASF,PA6,0.4,GF,85.0,20.0,5.5,7700.0,0.8,0.3,,,220.0,220.0,210.0,,1460.0,1.8,23.0,1520.7260149130077,108.02903624689311,70.0,4486.72,4208.3,3930.05,3654.34,3383.51,
5514,Ultramid® B3WG8 bk564,cond,BASF,PA6,0.4,GF,85.0,20.0,5.5,7700.0,0.8,0.3,,,220.0,220.0,210.0,,1460.0,1.8,23.0,1520.7260149130077,108.02903624689311,80.0,3996.64,3727.99,3463.37,3204.79,2954.09,
5515,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,5.0,3339.61,3135.34,2901.9,2643.23,2366.26,
5516,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,10.0,3232.17,3016.32,2774.0,2510.36,2232.94,
5517,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,15.0,3062.97,2831.68,2578.69,2310.54,2035.5,
5518,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,20.0,2832.58,2585.98,2324.74,2056.49,1789.89,
5519,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,25.0,2553.1,2297.12,2035.3,1775.68,1525.97,
5520,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,30.0,2243.23,1987.86,1735.95,1494.52,1269.45,
5521,Ultramid® B3WGM24 HP bk 23210,cond,BASF,PA6,0.3,GF+M,40.0,15.0,9.8,4000.0,0.6,0.4,86.0,39.0,220.0,215.0,190.0,,1370.0,2.3,23.0,1392.5282731259135,149.22090436416786,35.0,1925.0,1681.45,1449.19,1233.39,1037.66,
5522,Ultramid® B3ZG3,cond,BASF,PA6,0.15,GF,,30.0,18.0,2900.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,23.0,,,5.0,,1411.23,1313.74,1214.35,1114.26,1014.45
5523,Ultramid® B3ZG3,cond,BASF,PA6,0.15,GF,,30.0,18.0,2900.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,23.0,,,10.0,,1267.15,1168.7,1070.01,972.844,878.306
5524,Ultramid® B3ZG3,cond,BASF,PA6,0.15,GF,,30.0,18.0,2900.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,23.0,,,15.0,,1133.43,1036.82,941.86,849.935,762.061
5525,Ultramid® B3ZG3,cond,BASF,PA6,0.15,GF,,30.0,18.0,2900.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,23.0,,,20.0,,1025.79,932.673,842.569,756.461,675.1669999999999
5526,Ultramid® B3ZG3,cond,BASF,PA6,0.15,GF,,30.0,18.0,2900.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,23.0,,,24.0,,953.668,863.993,777.9830000000001,696.46,620.075
5527,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,90.0,36.0,1.78452,5.0,,877.0319999999999,824.6339999999999,768.947,710.319,650.106
5528,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,90.0,36.0,1.78452,10.0,,799.198,741.293,681.039,619.624,558.188
5529,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,90.0,36.0,1.78452,15.0,,747.212,686.404,624.262,562.036,500.967
5530,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,90.0,36.0,1.78452,18.0,,723.066,661.1080000000001,598.325,535.969,475.298
5531,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,2.0,,820.64,785.9639999999999,744.3660000000001,694.933,639.134
5532,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,4.0,,790.31,750.4789999999999,703.725,649.92,590.525
5533,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,6.0,,745.6139999999999,699.29,646.525,588.206,525.831
5534,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,8.0,,704.6160000000001,653.773,597.505,537.132,474.538
5535,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,10.0,,669.533,616.13,558.326,497.779,436.366
5536,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,12.0,,638.919,584.254,526.194,466.444,406.885
5537,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,14.0,,611.948,556.856,499.281,440.884,383.455
5538,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,120.0,32.2,1.09126,15.0,,599.64,544.5830000000001,487.44,429.849,373.515
5539,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,160.0,28.5,0.817665,2.0,,770.67,732.95,588.748,340.158,142.583
5540,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,160.0,28.5,0.817665,4.0,,748.232,696.365,550.512,323.939,142.318
5541,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,160.0,28.5,0.817665,6.0,,713.6060000000001,642.882,496.744,300.092,141.878
5542,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,160.0,28.5,0.817665,8.0,,670.185,580.467,436.991,272.053,141.268
5543,Ultramid® B3ZG3,dry,BASF,PA6,0.15,GF,16.0,7.0,75.0,5100.0,0.7,0.6,129.0,35.0,220.0,200.0,180.0,,1220.0,2.4,160.0,28.5,0.817665,10.0,,619.617,521.105,391.267,257.4,150.159
5544,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,5.0,3028.1,2931.86,2833.82,2734.63,2634.35,
5545,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,10.0,2895.45,2784.04,2671.15,2557.28,2442.96,
5546,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,15.0,2773.87,2647.79,2520.63,2393.03,2265.72,
5547,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,20.0,2662.12,2521.85,2381.07,2240.7,2101.66,
5548,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,25.0,2559.04,2405.07,2251.44,2099.34,1949.91,
5549,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,30.0,2463.6,2296.56,2130.88,1968.09,1809.58,
5550,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,35.0,2375.06,2195.47,2018.56,1846.15,1679.84,
5551,Ultramid® B3ZG6,cond,BASF,PA6,0.3,GF,107.0,26.0,5.1,4850.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,23.0,1136.39,77.33615,40.0,2292.63,2101.09,1913.77,1732.76,1559.91,
5552,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,5.0,3053.84,2948.64,2826.48,2686.87,2530.3,
5553,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,10.0,2863.96,2742.11,2605.71,2455.48,2292.85,
5554,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,15.0,2674.6,2545.17,2404.74,2254.71,2096.88,
5555,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,20.0,2523.69,2396.96,2262.6,2121.88,1976.5,
5556,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,25.0,2396.49,2278.09,2154.61,2027.17,1897.01,
5557,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,30.0,2285.62,2179.31,2069.82,1957.94,1844.55,
5558,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,40.0,897.7,90.937,32.0,2246.5,2145.29,2041.51,1935.82,1828.97,
5559,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,5.0,2214.94,2114.88,2000.72,1872.94,1733.1,
5560,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,10.0,2050.61,1934.72,1807.17,1669.7,1524.79,
5561,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,15.0,1908.93,1786.08,1654.57,1516.67,1375.15,
5562,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,20.0,1785.59,1661.38,1531.33,1397.77,1263.26,
5563,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,25.0,1677.2,1555.33,1429.91,1303.11,1177.12,
5564,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,80.0,536.9,23.0276,30.0,1581.23,1464.06,1345.14,1226.29,1109.35,
5565,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,120.0,500.5,15.0951,5.0,1861.23,1779.7,1678.6,1556.91,1415.8,
5566,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,120.0,500.5,15.0951,10.0,1709.81,1602.25,1477.09,1336.46,1184.56,
5567,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,120.0,500.5,15.0951,15.0,1595.39,1478.65,1348.47,1208.18,1062.38,
5568,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,120.0,500.5,15.0951,20.0,1502.43,1384.69,1257.4,1123.93,988.393,
5569,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,120.0,500.5,15.0951,24.0,1438.46,1323.46,1201.44,1075.48,949.082,
5570,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,160.0,442.1,13.3912,5.0,1424.64,1331.05,1220.53,1095.21,959.454,
5571,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,160.0,442.1,13.3912,10.0,1363.36,1251.34,1121.82,979.385,831.1010000000001,
5572,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,160.0,442.1,13.3912,15.0,1307.45,1178.53,1032.65,877.1110000000001,721.442,
5573,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,160.0,442.1,13.3912,20.0,1256.08,1111.63,951.772,786.586,627.531,
5574,Ultramid® B3ZG6,dry,BASF,PA6,0.3,GF,18.0,8.8,100.0,8650.0,0.7,0.3,116.0,21.0,220.0,220.0,200.0,220.0,1330.0,2.0,160.0,442.1,13.3912,24.0,1217.61,1061.52,891.925,721.048,561.484,
5575,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,10.0,,4978.6,4924.35,4867.37,4809.96,4750.88
5576,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,20.0,,4438.06,4332.47,4225.81,4119.17,4011.72
5577,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,30.0,,3971.98,3817.23,3662.81,3509.12,3356.47
5578,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,40.0,,3578.03,3378.5,3181.82,2988.58,2799.9
5579,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,50.0,,3241.57,3002.69,2770.38,2546.28,2331.84
5580,Ultramid® B3ZG8 bk 20560,cond,BASF,PA6,0.4,GF,110.0,40.0,9.5,6700.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,23.0,,,60.0,,2951.16,2677.85,2417.11,2170.77,1940.37
5581,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,90.0,,,10.0,,2562.13,2419.55,2273.76,2125.4,1976.28
5582,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,90.0,,,20.0,,2473.27,2328.7,2181.47,2033.06,1884.72
5583,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,90.0,,,30.0,,2346.94,2200.33,2052.28,1904.16,1757.77
5584,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,90.0,,,40.0,,2194.77,2047.06,1899.36,1753.35,1610.46
5585,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,90.0,,,50.0,,2028.81,1881.68,1736.29,1594.13,1456.54
5586,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,5.0,,2852.05,2747.85,2626.25,2488.07,2335.05
5587,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,10.0,,2681.68,2555.58,2413.71,2257.85,2090.3
5588,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,15.0,,2469.26,2323.07,2164.62,1996.17,1820.77
5589,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,20.0,,2290.65,2134.51,1969.54,1798.72,1625.22
5590,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,25.0,,2137.57,1977.77,1812.29,1644.06,1476.57
5591,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,30.0,,2005.3,1845.7,1682.99,1520.2,1360.37
5592,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,35.0,,1890.0,1733.04,1575.08,1418.99,1267.38
5593,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,120.0,,,40.0,,1788.19,1635.46,1483.46,1334.67,1191.33
5594,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,5.0,,2638.2,2520.58,2349.38,2118.95,1827.05
5595,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,10.0,,2463.05,2289.38,2062.71,1787.31,1479.29
5596,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,15.0,,2243.03,2021.8,1758.81,1469.52,1176.56
5597,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,20.0,,2043.66,1803.11,1537.05,1262.72,1000.1
5598,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,25.0,,1868.56,1627.58,1374.19,1123.95,891.7360000000001
5599,Ultramid® B3ZG8 bk 20560,dry,BASF,PA6,0.4,GF,24.0,15.0,110.0,11600.0,,,125.0,18.0,220.0,220.0,205.0,,1400.0,1.6,160.0,,,30.0,,1716.84,1486.55,1253.03,1028.45,823.4069999999999
5600,Ultramid® C3U,cond,BASF,PA666,0.0,None,,35.0,,1500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,23.0,,,5.0,990.037,945.372,896.477,843.745,787.735,729.237
5601,Ultramid® C3U,cond,BASF,PA666,0.0,None,,35.0,,1500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,23.0,,,10.0,755.555,698.0269999999999,639.533,581.0509999999999,523.544,467.917
5602,Ultramid® C3U,cond,BASF,PA666,0.0,None,,35.0,,1500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,23.0,,,15.0,596.17,540.261,485.87,433.744,384.502,338.614
5603,Ultramid® C3U,cond,BASF,PA666,0.0,None,,35.0,,1500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,23.0,,,20.0,485.277,434.96,387.319,342.779,301.631,264.03
5604,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,90.0,258.3,16.9677,2.0,,458.4,441.112,419.992,394.789,365.564
5605,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,90.0,258.3,16.9677,4.0,,443.066,422.631,398.294,369.992,338.153
5606,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,90.0,258.3,16.9677,6.0,,428.751,405.896,379.17,348.833,315.483
5607,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,90.0,258.3,16.9677,8.0,,415.464,390.664,362.223,330.547,296.445
5608,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,90.0,258.3,16.9677,10.0,,403.08,376.776,347.102,314.624,280.269
5609,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,140.0,203.4,7.56038,2.0,,398.306,396.768,394.353,390.221,383.177
5610,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,140.0,203.4,7.56038,4.0,,385.468,378.286,367.884,353.076,332.668
5611,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,140.0,203.4,7.56038,6.0,,364.73,350.036,330.3680000000001,305.045,274.048
5612,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,140.0,203.4,7.56038,8.0,,336.9880000000001,315.506,289.111,258.182,223.874
5613,Ultramid® C3U,dry,BASF,PA666,0.0,None,6.0,4.0,80.0,3500.0,1.3,1.2,81.0,68.0,243.0,210.0,70.0,,1160.0,2.9,140.0,203.4,7.56038,10.0,,305.381,279.65,250.344,218.531,185.746
5614,Ultramid® D3EG10 FC Aqua bk 23285,cond,BASF,Theproductisapprovedaccordingto,0.5,GF,,11.0,2.5,16000.0,0.7,0.2,,14.7,250.0,,225.0,,1580.0,1.2,23.0,,,20.0,14399.4,13332.9,11962.0,10320.5,8512.39,
5615,Ultramid® D3EG10 FC Aqua bk 23285,cond,BASF,Theproductisapprovedaccordingto,0.5,GF,,11.0,2.5,16000.0,0.7,0.2,,14.7,250.0,,225.0,,1580.0,1.2,23.0,,,40.0,14345.8,13283.9,11928.0,10312.0,8536.07,
5616,Ultramid® D3EG10 FC Aqua bk 23285,cond,BASF,Theproductisapprovedaccordingto,0.5,GF,,11.0,2.5,16000.0,0.7,0.2,,14.7,250.0,,225.0,,1580.0,1.2,23.0,,,60.0,14096.1,12987.9,11601.2,9981.16,8233.34,
